Time[s],06-01-2026-Cluster updated DBC (1)::Cluster_bm_1::engine_oil_pressure_indicator,,Time[s],06-01-2026-Cluster updated DBC (1)::Cluster_bm_1::engine_failure_indicator,,Time[s],06-01-2026-Cluster updated DBC (1)::Cluster_bm_1::parking_brake_indicator,,Time[s],06-01-2026-Cluster updated DBC (1)::Cluster_bm_1::engine_temperature_indicator,,Time[s],06-01-2026-Cluster updated DBC (1)::Cluster_bm_1::water_in_fuel_indicator,,Time[s],06-01-2026-Cluster updated DBC (1)::Cluster_bm_1::service_indicator,,Time[s],06-01-2026-Cluster updated DBC (1)::Cluster_bm_1::Speed_mode,,Time[s],06-01-2026-Cluster updated DBC (1)::Cluster_bm_1::drive_mode,,Time[s],06-01-2026-Cluster updated DBC (1)::Cluster_bm_1::Vehicle_speed,,Time[s],06-01-2026-Cluster updated DBC (1)::Cluster_bm_1::Vehicle_RPM,,Time[s],06-01-2026-Cluster updated DBC (1)::Cluster_bm_1::fuel_bars,,Time[s],06-01-2026-Cluster updated DBC (1)::Cluster_bm_1::cruise_indicator,,Time[s],06-01-2026-Cluster updated DBC (1)::Cluster_bm_2::HTE,,Time[s],06-01-2026-Cluster updated DBC (1)::Cluster_bm_2::range,,Time[s],06-01-2026-Cluster updated DBC (1)::Cluster_bm_2::SoC,,Time[s],06-01-2026-Cluster updated DBC (1)::Cluster_bm_2::Temperature_bars,,Time[s],06-01-2026-Cluster updated DBC (1)::Cluster_bm_3::wh_p_Km,,Time[s],06-01-2026-Cluster updated DBC (1)::Cluster_bm_3::hourmeter,,Time[s],06-01-2026-Cluster updated DBC (1)::Cluster_bm_4::Hydraulic_Fault_Code,,Time[s],06-01-2026-Cluster updated DBC (1)::Cluster_bm_4::BMS_Fault_Code,,Time[s],06-01-2026-Cluster updated DBC (1)::Cluster_bm_4::GCU_fault_code,,Time[s],06-01-2026-Cluster updated DBC (1)::Cluster_bm_4::MCU_Fault_Code,,Time[s],06-01-2026-Cluster updated DBC (1)::Cluster_bm_4::switch_screen,,Time[s],06-01-2026-Cluster updated DBC (1)::Cluster_bm_4::Regeneration,,Time[s],06-01-2026-Cluster updated DBC (1)::Cluster_bm_4::Vehicle_emergency_Stop,,Time[s],06-01-2026-Cluster updated DBC (1)::Cluster_bm_4::Vehicle_HVIL,,Time[s],BullMachine_CAN_J1939_v1::DPM1::Alternator_Speed[rpm],,Time[s],BullMachine_CAN_J1939_v1::DPM1::Analog_IN3[bar],,Time[s],BullMachine_CAN_J1939_v1::DPM1::Analog_IN2[rpm],,Time[s],BullMachine_CAN_J1939_v1::DPM1::Analog_IN1[bar],,Time[s],BullMachine_CAN_J1939_v1::DPM2::Math_11[Nm],,Time[s],BullMachine_CAN_J1939_v1::DPM2::Math_5[%],,Time[s],BullMachine_CAN_J1939_v1::DPM2::Math_4[rpm],,Time[s],BullMachine_CAN_J1939_v1::DPM2::Math_1[Nm],,Time[s],BullMachine_CAN_J1939_v1::DPM3::Pressure_Proc[bar],,Time[s],BullMachine_CAN_J1939_v1::DPM3::Current_Duty[%],,Time[s],BullMachine_CAN_J1939_v1::DPM3::Current_Feedback[mA],,Time[s],BullMachine_CAN_J1939_v1::DPM3::Current_Request[mA],,Time[s],BullMachine_CAN_J1939_v1::FLT1::State_2,,Time[s],BullMachine_CAN_J1939_v1::FLT1::DOUT2_FS,,Time[s],BullMachine_CAN_J1939_v1::FLT1::DOUT1_FS,,Time[s],BullMachine_CAN_J1939_v1::FLT1::EDC_LSDriver_FS,,Time[s],BullMachine_CAN_J1939_v1::FLT1::EDC_HSDriver_FS,,Time[s],BullMachine_CAN_J1939_v1::FLT1::AltSpeed_Sensor_FS,,Time[s],BullMachine_CAN_J1939_v1::FLT1::Speed_Analog_FS,,Time[s],BullMachine_CAN_J1939_v1::FLT1::Pressure_SecSensor_FS,,Time[s],BullMachine_CAN_J1939_v1::FLT1::Pressure_PriSensor_FS,,Time[s],G05 DBC_V1_0_latest::TM_MCU_STATUS_1::Motorspeed[rpm],,Time[s],G05 DBC_V1_0_latest::TM_MCU_STATUS_1::MotorTorque[Nm],,Time[s],G05 DBC_V1_0_latest::TM_MCU_STATUS_1::MotorACCurrent[A],,Time[s],G05 DBC_V1_0_latest::TM_MCU_STATUS_1::Precharge_Allow[0],,Time[s],G05 DBC_V1_0_latest::TM_MCU_STATUS_1::Active_Discharge_Enable_Feedback,,Time[s],G05 DBC_V1_0_latest::TM_MCU_STATUS_1::IGBT_Enable_Feedback,,Time[s],G05 DBC_V1_0_latest::TM_MCU_STATUS_1::Lifecounter,,Time[s],G05 DBC_V1_0_latest::TM_MCU_STATUS_2::Motortemperature[degC],,Time[s],G05 DBC_V1_0_latest::TM_MCU_STATUS_2::MCUtemperature[dec^C],,Time[s],G05 DBC_V1_0_latest::TM_MCU_STATUS_2::TorquelimitHIGH[Nm],,Time[s],G05 DBC_V1_0_latest::TM_MCU_STATUS_2::TorquelimitLow[Nm],,Time[s],G05 DBC_V1_0_latest::TM_MCU_STATUS_2::Failgrade,,Time[s],G05 DBC_V1_0_latest::TM_MCU_STATUS_2::Lifecounter,,Time[s],G05 DBC_V1_0_latest::TM_MCU_STATUS_3::Faultcode,,Time[s],G05 DBC_V1_0_latest::TM_MCU_STATUS_3::Alarmcode,,Time[s],G05 DBC_V1_0_latest::TM_MCU_STATUS_3::DCCurrentA[A],,Time[s],G05 DBC_V1_0_latest::TM_MCU_STATUS_3::DCVoltageV[V],,Time[s],G05 DBC_V1_0_latest::TM_MCU_STATUS_3::Lifecounter,,Time[s],G05 DBC_V1_0_latest::TM_VCU_command::MCU_enable,,Time[s],G05 DBC_V1_0_latest::TM_VCU_command::Faultreset,,Time[s],G05 DBC_V1_0_latest::TM_VCU_command::Control_mode,,Time[s],G05 DBC_V1_0_latest::TM_VCU_command::Gear[0],,Time[s],G05 DBC_V1_0_latest::TM_VCU_command::Footbrake[0],,Time[s],G05 DBC_V1_0_latest::TM_VCU_command::Handbrake[0],,Time[s],G05 DBC_V1_0_latest::TM_VCU_command::Speedupperlimit[rpm],,Time[s],G05 DBC_V1_0_latest::TM_VCU_command::Speedlowerlimit[rpm],,Time[s],G05 DBC_V1_0_latest::TM_VCU_command::DemandTorque[Nm],,Time[s],G05 DBC_V1_0_latest::TM_VCU_command::Demandspeed[rpm],,Time[s],Generator_CAN_DBC_2_latest::GCU_Msge1::THROTTLE_PERC,,Time[s],Generator_CAN_DBC_2_latest::GCU_Msge1::GC_DC_VOLT[V],,Time[s],Generator_CAN_DBC_2_latest::GCU_Msge1::GC_RESERVED[NA],,Time[s],Generator_CAN_DBC_2_latest::GCU_Msge1::GC_GENERATOR_TEMP[deg.Cel],,Time[s],Generator_CAN_DBC_2_latest::GCU_Msge1::GC_CNTRL_TEMP[deg.Cel],,Time[s],Generator_CAN_DBC_2_latest::GCU_Msge1::GC_DC_CURR[A],,Time[s],Generator_CAN_DBC_2_latest::GCU_Msge2::GC_STATUS_FBACK2,,Time[s],Generator_CAN_DBC_2_latest::GCU_Msge2::GC_STATUS_FBACK1,,Time[s],Generator_CAN_DBC_2_latest::GCU_Msge2::GC_FAULT_ALRAMS,,Time[s],Generator_CAN_DBC_2_latest::GCU_Msge2::GC_GENERATOR_SPEED_MODE,,Time[s],Generator_CAN_DBC_2_latest::GCU_Msge2::GC_GENERATOR_SPEED[RPM],,Time[s],Generator_CAN_DBC_2_latest::GCU_Msge2::GC_GENERATOR_SPD_LIM[RPM],,Time[s],Generator_CAN_DBC_2_latest::GCU_Msge3::Product_Id[NA],,Time[s],Generator_CAN_DBC_2_latest::GCU_Msge3::Serial_Id[NA],,Time[s],Generator_CAN_DBC_2_latest::GCU_Msge3::Version_Info[NA],,Time[s],Generator_CAN_DBC_2_latest::GCU_Msge4::vehicle_feature,,Time[s],Generator_CAN_DBC_2_latest::GCU_Msge4::Cumulative_Displacement[KM],,Time[s],Generator_CAN_DBC_2_latest::GCU_Msge4::GC_PH_CURR[A],,Time[s],Generator_CAN_DBC_2_latest::GCU_Msge5::GC_RESERVED2[NA],,Time[s],Generator_CAN_DBC_2_latest::GCU_Msge5::GC_ABIST_RESERVED1[NA],,Time[s],Generator_CAN_DBC_2_latest::GCU_Msge5::GC_OBD_CODE[NA],,Time[s],Generator_CAN_DBC_2_latest::GCU_Msge5::GC_MBIST_IVDMTRPARAMS[NA],,Time[s],Generator_CAN_DBC_2_latest::GCU_Msge5::GC_MBIST_DEVLOCK[NA],,Time[s],Generator_CAN_DBC_2_latest::GCU_Msge5::GC_MBIST_PHCUROFFSET[NA],,Time[s],Generator_CAN_DBC_2_latest::GCU_Msge5::GC_MBIST_POSSEN[NA],,Time[s],Generator_CAN_DBC_2_latest::GCU_Msge5::GC_MBIST_HWOC[NA],,Time[s],Generator_CAN_DBC_2_latest::GCU_Msge5::GC_MBIST_SWOC[NA],,Time[s],Generator_CAN_DBC_2_latest::GCU_Msge5::GC_MBIST_MTRCTLOOP[NA],,Time[s],Generator_CAN_DBC_2_latest::GCU_Msge5::GC_MBIST_CURSETPNT[NA],,Time[s],Generator_CAN_DBC_2_latest::GCU_Msge5::GC_MBIST_MTRPHIMB[NA],,Time[s],Generator_CAN_DBC_2_latest::GCU_Msge5::GC_MBIST_MTRSTALL[NA],,Time[s],Generator_CAN_DBC_2_latest::GCU_Msge5::GC_MBIST_WTCHDG[NA],,Time[s],Generator_CAN_DBC_2_latest::GCU_Msge5::GC_MBIST_LOOPSAT[NA],,Time[s],Generator_CAN_DBC_2_latest::GCU_Msge5::GC_MBIST_LOOPOSCIL[NA],,Time[s],Generator_CAN_DBC_2_latest::GCU_Msge5::GC_MBIST_RESERVE[NA],,Time[s],Generator_CAN_DBC_2_latest::GCU_Msge5::GC_ABIST_IVDFEAPARAM[NA],,Time[s],Generator_CAN_DBC_2_latest::GCU_Msge5::GC_ABIST_CMD[NA],,Time[s],Generator_CAN_DBC_2_latest::GCU_Msge5::GC_ABIST_BRDOT[NA],,Time[s],Generator_CAN_DBC_2_latest::GCU_Msge5::GC_ABIST_MTROT[NA],,Time[s],Generator_CAN_DBC_2_latest::GCU_Msge5::GC_ABIST_LNOV[NA],,Time[s],Generator_CAN_DBC_2_latest::GCU_Msge5::GC_ABIST_LNUV[NA],,Time[s],Generator_CAN_DBC_2_latest::GCU_Msge6::GC_RESERVED_3,,Time[s],Generator_CAN_DBC_2_latest::GCU_Msge6::DERATING_STATUS,,Time[s],Generator_CAN_DBC_2_latest::VCU_Msge1::GC_DC_CURR_PERC_IN[A],,Time[s],Generator_CAN_DBC_2_latest::VCU_Msge1::GC_OPERATION_STATE[NA],,Time[s],Generator_CAN_DBC_2_latest::VCU_Msge1::GC_RESERVED3[NA],,Time[s],ReVx_160S_V2::Amp_hours::Amp_hour_charging[Ah],,Time[s],ReVx_160S_V2::Amp_hours::Amp_hour_discharging[Ah],,Time[s],ReVx_160S_V2::Application_Command_Message::DC_CHARGER_CONNECTED,,Time[s],ReVx_160S_V2::Application_Command_Message::Reset_OV,,Time[s],ReVx_160S_V2::Application_Command_Message::Reset_UV,,Time[s],ReVx_160S_V2::Application_Command_Message::Desired_BMU_State,,Time[s],ReVx_160S_V2::Application_Command_Message::Command_Type,,Time[s],ReVx_160S_V2::Application_Command_Message::VCU_HVIL,,Time[s],ReVx_160S_V2::Application_Command_Message::External_E_Stop,,Time[s],ReVx_160S_V2::Application_Command_Message::Transmit_Cell_Voltage_Messages,,Time[s],ReVx_160S_V2::Application_Command_Message::Transmit_Temperature_Messages,,Time[s],ReVx_160S_V2::Application_Command_Message::Transmit_CellBalance_Messages,,Time[s],ReVx_160S_V2::Application_Command_Message::Reset_Latched_DTCs,,Time[s],ReVx_160S_V2::Application_Command_Message::Igntion_Command,,Time[s],ReVx_160S_V2::Application_Command_Message::Application_Heartbeat,,Time[s],ReVx_160S_V2::BMU_Configuration::Interface_Version,,Time[s],ReVx_160S_V2::BMU_Configuration::App_ID,,Time[s],ReVx_160S_V2::BMU_Configuration::Build_cfg_ID,,Time[s],ReVx_160S_V2::BMU_Configuration::ECU_DB_ID,,Time[s],ReVx_160S_V2::BMU_Configuration::Number_of_Cell_Groups,,Time[s],ReVx_160S_V2::BMU_Configuration::Number_of_temperatures,,Time[s],ReVx_160S_V2::DTC_Accommodation::Active_Fault_1,,Time[s],ReVx_160S_V2::DTC_Accommodation::Active_Fault_2,,Time[s],ReVx_160S_V2::DTC_Accommodation::Active_Fault_3,,Time[s],ReVx_160S_V2::DTC_Accommodation::Active_Fault_4,,Time[s],ReVx_160S_V2::DTC_Accommodation::Active_Fault_5,,Time[s],ReVx_160S_V2::DTC_Accommodation::Active_Fault_6,,Time[s],ReVx_160S_V2::DTC_Accommodation::Active_Fault_7,,Time[s],ReVx_160S_V2::DTC_Accommodation::Active_Fault_8,,Time[s],ReVx_160S_V2::IMD_InfoGeneral::IMD_G_Device_Activity,,Time[s],ReVx_160S_V2::IMD_InfoGeneral::IMD_G_Warning_Alarm_Status_Bit15,,Time[s],ReVx_160S_V2::IMD_InfoGeneral::IMD_G_Warning_Alarm_Status_Bit14,,Time[s],ReVx_160S_V2::IMD_InfoGeneral::IMD_G_Warning_Alarm_Status_Bit13,,Time[s],ReVx_160S_V2::IMD_InfoGeneral::IMD_G_Warning_Alarm_Status_Bit12,,Time[s],ReVx_160S_V2::IMD_InfoGeneral::IMD_G_Warning_Alarm_Status_Bit11,,Time[s],ReVx_160S_V2::IMD_InfoGeneral::IMD_G_Warning_Alarm_Status_Bit10,,Time[s],ReVx_160S_V2::IMD_InfoGeneral::IMD_G_Warning_Alarm_Status_Bit09,,Time[s],ReVx_160S_V2::IMD_InfoGeneral::IMD_G_Warning_Alarm_Status_Bit08,,Time[s],ReVx_160S_V2::IMD_InfoGeneral::IMD_G_Warning_Alarm_Status_Bit07,,Time[s],ReVx_160S_V2::IMD_InfoGeneral::IMD_G_Warning_Alarm_Status_Bit06,,Time[s],ReVx_160S_V2::IMD_InfoGeneral::IMD_G_Warning_Alarm_Status_Bit05,,Time[s],ReVx_160S_V2::IMD_InfoGeneral::IMD_G_Warning_Alarm_Status_Bit04,,Time[s],ReVx_160S_V2::IMD_InfoGeneral::IMD_G_Warning_Alarm_Status_Bit03,,Time[s],ReVx_160S_V2::IMD_InfoGeneral::IMD_G_Warning_Alarm_Status_Bit02,,Time[s],ReVx_160S_V2::IMD_InfoGeneral::IMD_G_Warning_Alarm_Status_Bit01,,Time[s],ReVx_160S_V2::IMD_InfoGeneral::IMD_G_Warning_Alarm_Status_Bit00,,Time[s],ReVx_160S_V2::IMD_InfoGeneral::IMD_G_Isolation_Counter,,Time[s],ReVx_160S_V2::IMD_InfoGeneral::IMD_G_Isolation_R_iso_Status,,Time[s],ReVx_160S_V2::IMD_InfoGeneral::IMD_G_Isolation_R_iso_Corrected[kOhm],,Time[s],ReVx_160S_V2::Min_Max_Temperature::T_min[°C],,Time[s],ReVx_160S_V2::Min_Max_Temperature::T_max[°C],,Time[s],ReVx_160S_V2::Min_Max_Temperature::T_average[°C],,Time[s],ReVx_160S_V2::Min_Max_Temperature::T_min_ID,,Time[s],ReVx_160S_V2::Min_Max_Temperature::T_max_ID,,Time[s],ReVx_160S_V2::Min_Max_Voltage::V_min[V],,Time[s],ReVx_160S_V2::Min_Max_Voltage::V_max[V],,Time[s],ReVx_160S_V2::Min_Max_Voltage::V_min_ID,,Time[s],ReVx_160S_V2::Min_Max_Voltage::V_max_ID,,Time[s],ReVx_160S_V2::Operating_Limits::Min_Pack_Voltage[V],,Time[s],ReVx_160S_V2::Operating_Limits::Max_Pack_Voltage[V],,Time[s],ReVx_160S_V2::Operating_Limits::Min_Cell_Voltage[V],,Time[s],ReVx_160S_V2::Operating_Limits::Max_Cell_Voltage[V],,Time[s],ReVx_160S_V2::Pack_Voltage_Current::Unswitched_Pack_Voltage[V],,Time[s],ReVx_160S_V2::Pack_Voltage_Current::Pack_Current[A],,Time[s],ReVx_160S_V2::Pack_Voltage_Current::Switched_Pack_Voltage[V],,Time[s],ReVx_160S_V2::Pack_Voltage_Current::Main_Positive_Contactor_cmd,,Time[s],ReVx_160S_V2::Pack_Voltage_Current::Main_Negative_Contactor_cmd,,Time[s],ReVx_160S_V2::Pack_Voltage_Current::PreCharge_Contactor_cmd,,Time[s],ReVx_160S_V2::Pack_Voltage_Current::Charge_Contactor_cmd,,Time[s],ReVx_160S_V2::Pack_Voltage_Current::Mcu_Contactor_cmd,,Time[s],ReVx_160S_V2::Pack_Voltage_Current::Main_Positive_Contactor_Status,,Time[s],ReVx_160S_V2::Pack_Voltage_Current::Main_Contactor_Negative_Status,,Time[s],ReVx_160S_V2::Pack_Voltage_Current::PreCharge_Contactor_Status,,Time[s],ReVx_160S_V2::Pack_Voltage_Current::Charge_Contactor_Status,,Time[s],ReVx_160S_V2::Pack_Voltage_Current::Mcu_Contactor_Status,,Time[s],ReVx_160S_V2::Pack_Voltage_Current::Ignition_Pin_Status,,Time[s],ReVx_160S_V2::SOC_Message::BMS_Heartbeat_Sig,,Time[s],ReVx_160S_V2::SOC_Message::SOC[%],,Time[s],ReVx_160S_V2::SOC_Message::Charging_Current_Limit[A],,Time[s],ReVx_160S_V2::SOC_Message::Discharging_Current_Limit[A],,Time[s],ReVx_160S_V2::SOC_Message::BMU_Operating_State,,Time[s],ReVx_160S_V2::SOC_Message::DTC_Accomodation,,Time[s],VCU_Pin_IO_V2::BMS_Debug::Cell_vtg_flt_debug_1,,Time[s],VCU_Pin_IO_V2::BMS_Debug::Cell_temp_flt_debug_2,,Time[s],VCU_Pin_IO_V2::BMS_Debug::BMS_State_debug,,Time[s],VCU_Pin_IO_V2::BMS_Debug::BATT_IMD_flt_debug_3,,Time[s],VCU_Pin_IO_V2::ResIPData_01::Resistor_IP_18,,Time[s],VCU_Pin_IO_V2::ResIPData_01::Resistor_IP_17,,Time[s],VCU_Pin_IO_V2::ResIPData_02::Resistor_IP_16,,Time[s],VCU_Pin_IO_V2::ResIPData_02::Resistor_IP_06,,Time[s],VCU_Pin_IO_V2::VCU_DATA_01::MCU_fault,,Time[s],VCU_Pin_IO_V2::VCU_DATA_01::VCU_temp,,Time[s],VCU_Pin_IO_V2::VCU_DATA_01::Vehicle_speed,,Time[s],VCU_Pin_IO_V2::VCU_DATA_01::SW_Inhibit,,Time[s],VCU_Pin_IO_V2::VCU_DATA_01::Right_Brake,,Time[s],VCU_Pin_IO_V2::VCU_DATA_01::REV,,Time[s],VCU_Pin_IO_V2::VCU_DATA_01::NEU,,Time[s],VCU_Pin_IO_V2::VCU_DATA_01::left_Brake,,Time[s],VCU_Pin_IO_V2::VCU_DATA_01::key_ON,,Time[s],VCU_Pin_IO_V2::VCU_DATA_01::HW_Inhibit,,Time[s],VCU_Pin_IO_V2::VCU_DATA_01::HVIL_In,,Time[s],VCU_Pin_IO_V2::VCU_DATA_01::Hand_Brake,,Time[s],VCU_Pin_IO_V2::VCU_DATA_01::FWD,,Time[s],VCU_Pin_IO_V2::VCU_DATA_01::Emergency_SW_Fb,,Time[s],VCU_Pin_IO_V2::VCU_DATA_01::Crank,,Time[s],VCU_Pin_IO_V2::VCU_DATA_02::Hd_Throttel_2,,Time[s],VCU_Pin_IO_V2::VCU_DATA_02::Hd_Throttel_1,,Time[s],VCU_Pin_IO_V2::VCU_DATA_02::Ft_Throttel_2,,Time[s],VCU_Pin_IO_V2::VCU_DATA_02::Ft_Throttel_1,,Time[s],VCU_Pin_IO_V2::VCU_DATA_03::LSD_8_14,,Time[s],VCU_Pin_IO_V2::VCU_DATA_03::Ft_Throttle_Ptg,,Time[s],VCU_Pin_IO_V2::VCU_DATA_03::LV_Batt_Supply,,Time[s],VCU_Pin_IO_V2::VCU_DATA_03::getStartCounter,,Time[s],VCU_Pin_IO_V2::VCU_DATA_03::HSD_05_01,,Time[s],VCU_Pin_IO_V2::VCU_DATA_03::HSD_04_54,,Time[s],VCU_Pin_IO_V2::VCU_DATA_03::HSD_03_53,,Time[s],VCU_Pin_IO_V2::VCU_DATA_03::HSD_02_56,,Time[s],VCU_Pin_IO_V2::VCU_DATA_03::HSD_01_55,,Time[s],VCU_Pin_IO_V2::VCU_DATA_03::KeyOn_Sucess,,Time[s],VCU_Pin_IO_V2::VCU_DATA_03::Crank_Sucess,,Time[s],VCU_Pin_IO_V2::VCU_Debug_1::Dbug_Avbl_Power_Dc_watt_out,,Time[s],VCU_Pin_IO_V2::VCU_Debug_1::Debug_keyON,,Time[s],VCU_Pin_IO_V2::VCU_Debug_1::GCU_debug_out,,Time[s],VCU_Pin_IO_V2::VCU_Debug_1::Fault_Debug,,Time[s],VCU_Pin_IO_V2::VCU_Debug_1::Debug_Shutdown,,Time[s],VCU_Pin_IO_V2::VCU_Debug_1::Debug_MCU,,Time[s],VCU_Pin_IO_V2::VCU_Debug_1::Debug_Init,,Time[s],VCU_Pin_IO_V2::VehLvlFault_Debug::HVIL_flt_debug_1,,Time[s],VCU_Pin_IO_V2::VehLvlFault_Debug::LV_batt_flt_debug_5,,Time[s],VCU_Pin_IO_V2::VehLvlFault_Debug::FuelSenslevel_flt_debug_4,,Time[s],VCU_Pin_IO_V2::VehLvlFault_Debug::EngCoolntTemp_flt_debug_3,,Time[s],VCU_Pin_IO_V2::VehLvlFault_Debug::Emergency_flt_debug_2
0.002541,0,,0.002541,0,,0.002541,1,,0.002541,0,,0.002541,0,,0.002541,0,,0.002541,0,,0.002541,0,,0.002541,0,,0.002541,0,,0.002541,10,,0.002541,0,,0.003121,0.000000,,0.003121,10,,0.003121,0,,0.003121,1,,0.003701,0.000000,,0.003701,10.000000,,0.004317,0,,0.004317,0,,0.004317,0,,0.004317,0,,0.004317,1,,0.004317,0,,0.004317,0,,0.004317,1,,0.023729,0,,0.023729,0.000000,,0.023729,799,,0.023729,0.000000,,0.024309,0.100000,,0.024309,100.000000,,0.024309,0.000000,,0.024309,80.000000,,0.024901,0.100000,,0.024901,0.000000,,0.024901,0,,0.024901,0,,0.025465,0,,0.025465,4,,0.025465,4,,0.025465,4,,0.025465,0,,0.025465,0,,0.025465,1,,0.025465,1,,0.025465,0,,0.012035,0,,0.012035,0,,0.012035,0.000000,,0.012035,1,,0.012035,0,,0.012035,0,,0.012035,3,,0.013017,35,,0.013017,32,,0.013017,299,,0.013017,-299,,0.013017,0,,0.013017,3,,0.014023,0,,0.014023,0,,0.014023,0,,0.014023,1.000000,,0.014023,9,,0.008388,0,,0.008388,0,,0.008388,0,,0.008388,0,,0.008388,0,,0.008388,1,,0.008388,0,,0.008388,0,,0.008388,0,,0.008388,0,,0.037783,100,,0.037783,3.000000,,0.037783,3,,0.037783,32,,0.037783,38,,0.037783,4.800000,,0.038078,4,,0.038078,0,,0.038078,0,,0.038078,0,,0.038078,0,,0.038078,8000,,0.588718,202,,0.588718,2,,0.588718,310,,0.038374,2,,0.038374,0,,0.038374,0,,0.088936,0,,0.088936,0,,0.088936,0,,0.088936,0,,0.088936,0,,0.088936,0,,0.088936,0,,0.088936,0,,0.088936,0,,0.088936,0,,0.088936,0,,0.088936,0,,0.088936,0,,0.088936,0,,0.088936,0,,0.088936,0,,0.088936,0,,0.088936,0,,0.088936,0,,0.088936,0,,0.088936,0,,0.088936,0,,0.088936,0,,0.089231,0,,0.089231,0,,0.008687,0.000000,,0.008687,0,,0.008687,0,,25.475020,0.000000,,25.475020,54.000000,,0.009223,0,,0.009223,0,,0.009223,0,,0.009223,4,,0.009223,0,,0.009223,1,,0.009223,0,,0.009223,0,,0.009223,0,,0.009223,0,,0.009223,0,,0.009223,1,,0.009223,6,,0.033663,49,,0.033663,53,,0.033663,55,,0.033663,14712,,0.033663,96,,0.033663,24,,0.066245,0,,0.066245,0,,0.066245,0,,0.066245,0,,0.066245,0,,0.066245,0,,0.066245,0,,0.066245,0,,0.083952,1,,0.083952,0,,0.083952,0,,0.083952,0,,0.083952,0,,0.083952,0,,0.083952,0,,0.083952,0,,0.083952,0,,0.083952,0,,0.083952,0,,0.083952,0,,0.083952,0,,0.083952,0,,0.083952,0,,0.083952,0,,0.083952,0,,0.083952,0,,0.083952,0,,0.083952,0,,0.082300,28.921875,,0.082300,30.312500,,0.082300,29.609375,,0.082300,19,,0.082300,1,,0.070124,3.494934,,0.070124,3.501888,,0.070124,33,,0.070124,93,,0.033117,264.000000,,0.033117,403.000000,,0.033117,2.749880,,0.033117,4.199972,,0.068127,335.875000,,0.068127,0.000000,,0.068127,0.000000,,0.068127,0,,0.068127,0,,0.068127,0,,0.068127,0,,0.068127,0,,0.068127,0,,0.068127,0,,0.068127,0,,0.068127,0,,0.068127,0,,0.068127,1,,0.065945,145,,0.065945,0.000000,,0.065945,50.000000,,0.065945,75.000000,,0.065945,2,,0.065945,0,,0.010485,1,,0.010485,1,,0.010485,6,,0.010485,2,,0.001465,106,,0.001465,8293,,0.001961,0,,0.001961,278,,0.008561,0,,0.008561,34,,0.008561,0,,0.008561,0,,0.008561,0,,0.008561,0,,0.008561,1,,0.008561,0,,0.008561,1,,0.008561,0,,0.008561,1,,0.008561,1,,0.008561,0,,0.008561,0,,0.008561,0,,0.009029,352,,0.009029,706,,0.009029,342,,0.009029,746,,0.009997,0,,0.009997,0,,0.009997,10175,,0.009997,0,,0.009997,1,,0.009997,0,,0.009997,0,,0.009997,0,,0.009997,0,,0.009997,0,,0.009997,0,,0.009505,11451,,0.009505,5,,0.009505,1,,0.009505,0,,0.009505,0,,0.009505,1,,0.009505,3,,0.010973,1,,0.010973,1,,0.010973,1,,0.010973,1,,0.010973,1
